Address,Balance_28115058,Balance_USD_28115058,Balance_31244000,Balance_USD_31244000
0x3eb4ae2862a8fc31badcc3a32fecd2f086215a83,0.010000000000000003,0.010000000000000003,0.010000000000000003,0.010000000000000003
0xc3d4a6b3bfe187d7e328514f46db9928c569da21,0.01,0.01,0.01,0.01
0x66237762e7e79ce1a2145e9fcf1eea0e6fcf13e0,0.01,0.01,0.01,0.01
0x637859fcf2987253368a1b6d40644f2b55170723,0.01,0.01,0.01,0.01
0x51fb656267804e9e9f42d72d40d4e640993d05ed,0.01,0.01,0.01,0.01
0x25a3a91a2f9760cada9f0c9d657646e77d38a6da,0.007,0.007,0.007,0.007
0x020eeb2493dce7a54227c43b8643bd3043d4b326,0.006595274929618645,0.006595274929618645,0.006595274929618645,0.006595274929618645
0x471a63f27617b600a5a6404d6b7f49163ae27dea,0.005780455643907973,0.005780455643907973,0.005780455643907973,0.005780455643907973
0x3513c58ed228d4b9ace8a5b43f2877afc1aef11d,0.003980375202398855,0.003980375202398855,0.003980375202398855,0.003980375202398855
0x85c016897702a33a1ef58a0755d149ee943e2cd5,0.0024,0.0024,0.0024,0.0024
0xa4f4406d3dc6482db1397d0ad260fd223c8f37fc,0.00235,0.00235,0.00235,0.00235
0x8ba60b93055713b86a952102239d894de4b85ab9,0.002,0.002,0.002,0.002
0xd295a9fafe4f22ad07e2f8175b69e44905da32ca,0.001563364648004351,0.001563364648004351,0.001563364648004351,0.001563364648004351
0x07336466ebc7c6a91e8ca5f3b0e1b736a14f22ed,0.00151699,0.00151699,0.00151699,0.00151699
0xabe85b14cd48154addc75a913eb0d9151a920d8f,0.001001,0.001001,0.001001,0.001001
0x86019e3cf70829a0723aca7f7e7bc14ac2826778,0.001,0.001,0.001,0.001
0x65f6e9ee2c9517722c4f9860196d776638f5e16b,0.001,0.001,0.001,0.001
0x50e867fc6cf5b1de16317b9700507841294c8887,0.001,0.001,0.001,0.001
0x171e7416a04494b9f6e68eccd84dd25f4b506c3d,0.000305,0.000305,0.000305,0.000305
0x6c002a02670b2879cf8d64e6f9a37a495a38b6ab,0.000250015860216416,0.000250015860216416,0.000250015860216416,0.000250015860216416
0xec1fa0f938eb40e9cee3156968da7a140473c9d5,0.000206006744997496,0.000206006744997496,0.000206006744997496,0.000206006744997496
0x81c2e1f8d6455a9dfd1bfb91b9abd939ef7e7c10,0.0002,0.0002,0.0002,0.0002
0x91006228b0360f66b8ba11fd0cef8ddb33424404,0.000121896422866271,0.000121896422866271,0.000121896422866271,0.000121896422866271
0xaf49a9d6c202d6aea7277adf765096e6191a981e,0.00011,0.00011,0.00011,0.00011
0xf8d5bdbd980222af7716126d0051daab70ca231a,0.0001,0.0001,0.0001,0.0001
0x1979d1d56850a5d240b270c58cdfeac52e0af89a,0.0001,0.0001,0.0001,0.0001
0xd96eadee1a88d363d4ddad6fcaa9c6db1196152a,0.000058633833422115,0.000058633833422115,0.000090822977734067,0.000090822977734067
0x9b6a1051286a1cb79cc951b3d6a045c342d0a2a9,0.00009,0.00009,0.00009,0.00009
0x7bb6cb10c6b6cc7017d207fdee720b1398f356fe,0.000082281267747898,0.000082281267747898,0.000082281267747898,0.000082281267747898
0xd69dc6083689efbda6b20ff40cc34536dbaecba6,0.00006991,0.00006991,0.00006991,0.00006991
0x2eba9deaf05024ff8708f6da829e05a2124fecda,0.00006,0.00006,0.00006,0.00006
0x09f82f34b73e6e9f5f726bc2043b0d2b783d1332,0.000027787012761713,0.000027787012761713,0.000027787012761713,0.000027787012761713
0x5f4f9d6b4677e4d1665c1eb771419127d1cc6dd1,0.000022760185551117,0.000022760185551117,0.000022760185551117,0.000022760185551117
0x08f8eccf0ea84e8532e4f30ade549c1b334d638b,0.000011607811975107,0.000011607811975107,0.000011607811975107,0.000011607811975107
0xf9c58135a08eb53cc24784840ecc6ad22c6ddcc7,0.00001,0.00001,0.00001,0.00001
0xa2aed082276fbbef61009edfacbba2898e656ee0,0.000001713365307975,0.000001713365307975,0.000007195505890968,0.000007195505890968
0xa6da748ef41473b53ba9f8029f40d26094bd8671,0.000005848901724501,0.000005848901724501,0.000005848901724501,0.000005848901724501
0x543a3e5e6c2a751682fceb6408b2e0dc66e2395d,0.000001386292896026,0.000001386292896026,0.000001386292896026,0.000001386292896026
0xd81087be52e85b634db56cc31baa5186e9e6f037,0.000001348119299323,0.000001348119299323,0.000001348119299323,0.000001348119299323
0x1c3ec9f717c42cc49881204f45ca5ffbe73b60fa,0.000001092186892375,0.000001092186892375,0.000001092186892375,0.000001092186892375
0x7ac9368773c8d985c785ddda1964fa7c082cf89b,0.000001,0.000001,0.000001,0.000001
0x30b7327c23641cf25e75b77e4e04a6b04f667d24,0.000001,0.000001,0.000001,0.000001
0xf118e5ee200bca04ace5eeb6c1c322b74b3d9d9e,0.000000683821451704,0.000000683821451704,0.000000683821451704,0.000000683821451704
0x97a03dec106e3379161d02aef9c288d16b548043,0.00000056008673883,0.00000056008673883,0.00000056008673883,0.00000056008673883
0x225b5e8b713b6f0db186875a93518193895cd504,0.00000052314430016,0.00000052314430016,0.00000052314430016,0.00000052314430016
0xe25812679dbf99bd66dab5764c46f30db72ecba2,0.000000469871759793,0.000000469871759793,0.000000469871759793,0.000000469871759793
0xaa32c64ea2d3362d5d763383a5073ef622d74a21,0.000000347653842011,0.000000347653842011,0.000000347653842011,0.000000347653842011
0x98e158f49803fa6b54e755f0b89a1c8c9591bb5e,0.000000243732169764,0.000000243732169764,0.000000243732169764,0.000000243732169764
0x469ff428be3d7b657779df12299095d052831b77,0.00000020243684506,0.00000020243684506,0.00000020243684506,0.00000020243684506
0x1e191c5dc7d2c2365c2eaa653091489b004aa035,0.000000175735207891,0.000000175735207891,0.000000175735207891,0.000000175735207891
0xa5af749fc619bb56568801e21f6e476b1b80faef,0.000000134563965277,0.000000134563965277,0.000000134563965277,0.000000134563965277
0xad9b42ea0ba31a03625b145e808a527e6abe076b,0.000000115388911098,0.000000115388911098,0.000000115388911098,0.000000115388911098
0x903f09e231baa571b5d1d2b05589b70a51b190b7,0.000000084454637861,0.000000084454637861,0.000000084454637861,0.000000084454637861
0xab13c79c231c8922c0fd308d35c17825d2805dcc,0.000000076464778993,0.000000076464778993,0.000000076464778993,0.000000076464778993
0xa8e5092b025effcaad06ff56af2a7a2c15562811,0.000000009545211225,0.000000009545211225,0.000000009545211225,0.000000009545211225
0x7279b5f73f2cd870d2495df4d237a2bc3372a079,0.00000000898232042,0.00000000898232042,0.00000000898232042,0.00000000898232042
0x8fb7ae993198a0369efe959ec99b6674cf672731,0.000000007878947935,0.000000007878947935,0.000000007878947935,0.000000007878947935
0x75fad3dc3d5ce69d2f561309b9d3b64b66cc3c88,0.000000007516547682,0.000000007516547682,0.000000007516547682,0.000000007516547682
0xd592bcd6b87ce6ffa4849eb8ea20469156020614,0.000000007342312775,0.000000007342312775,0.000000007342312775,0.000000007342312775
0x1371d3038d35e9406f7ce55df1db4c6302704f10,0.000000004084830589,0.000000004084830589,0.000000004084830589,0.000000004084830589
0xb1c2d239d572f303a915748ecd8a37e21372acc1,0.000000003757964816,0.000000003757964816,0.000000003757964816,0.000000003757964816
0x9c74d62887beaf1eeb6a95432f8e1b121baed952,0.000000002124830642,0.000000002124830642,0.000000002124830642,0.000000002124830642
0xcd4acd2385c7385cb5617e394313baf70a068100,0.000000001664524138,0.000000001664524138,0.000000001664524138,0.000000001664524138
0xe8e05fc7a2cbb4f3f317bf925439de6704bf6a42,0.000000001353690774,0.000000001353690774,0.000000001353690774,0.000000001353690774
0x76a4acaca4908322fb302947228bbb94564bf343,0.000000001265998958,0.000000001265998958,0.000000001265998958,0.000000001265998958
0xf6c05ae68675fa34ebe4ca0d38accc26b933834c,0.000000000607195844,0.000000000607195844,0.000000000607195844,0.000000000607195844
0x1d6aaf7fb497eb0c92eaf81d45f65eeb5cbbd0c2,0.000000000596865278,0.000000000596865278,0.000000000596865278,0.000000000596865278
0xbef2afd206726c0cad7c35fed8e6ddcd332e709e,0.000000000592520422,0.000000000592520422,0.000000000592520422,0.000000000592520422
0xebecd89eaedcc536f49910a82db0634f011b2150,0.000000000592323014,0.000000000592323014,0.000000000592323014,0.000000000592323014
0xb5857e76b572563b1effd3c45f2c66cab9b202bd,0.000000000592323014,0.000000000592323014,0.000000000592323014,0.000000000592323014
0x7a71d40e68215cc1febdd85ddfeaf3606c26fb2f,0.000000000592323014,0.000000000592323014,0.000000000592323014,0.000000000592323014
0x2f505ce83ff16750b258cc06ac887fc01cd0948f,0.000000000552868934,0.000000000552868934,0.000000000552868934,0.000000000552868934
0xe0cd822bffd0bbfae53d066f24d9e14a994ed92c,0.000000000272818111,0.000000000272818111,0.000000000272818111,0.000000000272818111
0x8e11d3ef01646d3ee596bce7db2bd31321da49dc,0.000000000028523181,0.000000000028523181,0.000000000028523181,0.000000000028523181
0x908b4c266c9810c51b8858ea0bf0598c0b2559a7,0.000000000000003873,0.000000000000003873,0.000000000000003873,0.000000000000003873
0x1958c0dda5265e8003f8e45be302d68fc090198f,0.000000000000001619,0.000000000000001619,0.000000000000001619,0.000000000000001619
0xc8fa0ec34a6e004128dbe42806f3acebb2a9542e,0.000000000000001,0.000000000000001,0.000000000000001,0.000000000000001
0x28ae09eaa309fdcbe8b02819bcffe2f1d21a59b0,0.000000000000000172,0.000000000000000172,0.000000000000000172,0.000000000000000172
0x1f9e5775b2d88fdca6b0647c41b89e9af83f72a7,0.000000000000000172,0.000000000000000172,0.000000000000000172,0.000000000000000172
0xa47fb8cffedb1439ee083290408603914a654baa,0.00000000000000017,0.00000000000000017,0.00000000000000017,0.00000000000000017
0x9b6ea8b9b17d0d56ec86cec7a66548e98929fb84,0.00000000000000017,0.00000000000000017,0.00000000000000017,0.00000000000000017
0x28f405f1cb5afe9f7321fe02d501a2b4c7292b9b,0.000000000000000009,0.000000000000000009,0.000000000000000009,0.000000000000000009
0x3bddefba119939d66811859bb859ca4d4eeed26f,0.000000000000000003,0.000000000000000003,0.000000000000000003,0.000000000000000003
