Address,Balance_28115058,Balance_USD_28115058,Balance_31244000,Balance_USD_31244000
0x0767d8e1b05efa8d6a301a65b324b6b66a1cc14c,101295.3382,101295.3382,101313.9363,101313.9363
0x944e4e8bbd2877678a0c8ffe3dd82d7ecee72f4f,5111.7053,5111.7053,5093.1071,5093.1071
0x5180db0237291a6449dda9ed33ad90a38787621c,0,0,3000,3000
0x36a87d1e3200225f881488e4aeedf25303febcae,957.2364,957.2364,957.2364,957.2364
0xf3a60f85cb6c560188a434e8f2a134f3e967d8b8,100,100,100,100
0x7d4a03df0067d11822fffd34bc67dbdfed3b2388,99.96,99.96,99.96,99.96
0x0f14937d5a16bb17d889eab698c8c68495315b6f,41.7585,41.7585,41.7585,41.7585
0x2d334f9ea82e04a60de15228f9169ebbcd8eea72,24.99,24.99,24.99,24.99
0x5d91ba85cfbc0a3673f312f3fd0ba75a85ad73e6,10,10,10,10
0x4a0904e50d759a9d70db078a2249ce638caeaa2e,0.557007719742428268,0.557007719742428268,0.557007719742428268,0.557007719742428268
0x4b84cd0de701953ca27402ba2aaf8f86b3485015,0.051338049427670401,0.051338049427670401,0.051338049427670401,0.051338049427670401
0xb6175c96181c7d3798e0c1b4ca587c8c562861bf,0.007361250435086104,0.007361250435086104,0.007361250435086104,0.007361250435086104
0x5acfd914f2dfd41f07f27407bd7936f43d0db167,0.000711442633641286,0.000711442633641286,0.000711442633641286,0.000711442633641286
0x41374b389772d5aed41240a57f5ffb087c6bfa93,0.000618875907682022,0.000618875907682022,0.000618875907682022,0.000618875907682022
0x6081a797c051fa820fc6425595a58ffae13d1484,3000,3000,0,0
